"id1","id2","lat","lon","el"
3172,"FN",58.5333333333333,-122.7,457
3173,"FN",58.5333333333333,-122.7,457
3174,"MGR",54.8166666666667,-122.85,697
3175,"BSH",NA,NA,0
3176,"SA",NA,NA,0
3177,"SA",NA,NA,0
3178,"NST",55.6333333333333,-127.9,610
3179,"NST",55.6166666666667,-128.633333333333,305
4001,"",NA,NA,NA
4002,"",NA,NA,NA
4003,"",NA,NA,NA
4004,"",NA,NA,NA
4005,"",NA,NA,NA
4006,"",NA,NA,NA
4007,"",NA,NA,NA
4008,"",NA,NA,NA
4009,"",NA,NA,NA
4010,"",NA,NA,NA
4011,"",NA,NA,NA
4012,"",NA,NA,NA
4013,"",NA,NA,NA
4014,"",NA,NA,NA
4015,"",NA,NA,NA
4016,"",NA,NA,NA
4017,"",NA,NA,NA
4018,"",NA,NA,NA
4019,"",NA,NA,NA
4020,"",NA,NA,NA
4021,"",NA,NA,NA
4022,"",NA,NA,NA
4023,"",NA,NA,NA
4024,"",NA,NA,NA
4025,"",NA,NA,NA
4026,"",NA,NA,NA
4027,"",NA,NA,NA
4028,"",NA,NA,NA
4029,"",NA,NA,NA
4030,"",NA,NA,NA
4031,"",NA,NA,NA
4032,"",NA,NA,NA
4033,"",NA,NA,NA
4034,"",NA,NA,NA
4035,"MGR",53.6783333333333,-122.1775,820
4036,"NCH",53.0930555555556,-122.155555555556,853
4037,"NCH",53.0930555555556,-122.155555555556,853
4038,"CP",55.6111111111111,-126.079722222222,740
4039,"MGR",53.5644444444444,-122.5,950
4040,"MGR",53.6347222222222,-122.081944444444,914
4041,"MGR",53.5644444444444,-122.5,950
4042,"CT",51.9680555555556,-121.165277777778,980
4043,"NCH",53.4,-122.466666666667,880
4044,"BSH",51.5138888888889,-117.208333333333,780
4045,"QL",53.2666666666667,-121.518055555556,955
4046,"MGR",53.7169444444444,-122.466388888889,900
4047,"MGR",53.8805555555556,-122.2,760
4048,"CT",51.9744444444444,-121.163888888889,980
4049,"MGR",53.8805555555556,-122.2,760
4050,"BSH",51.5155555555556,-117.209722222222,800
4051,"BSH",51.5155555555556,-117.209722222222,800
4052,"MGR",53.6413888888889,-122.928888888889,860
4053,"CHL",52.9833333333333,-123.096666666667,1070
4054,"MGR",53.6402777777778,-122.927777777778,860
4055,"MGR",53.6416666666667,-122.929166666667,860
4056,"CT",52,-121.2,900
4057,"MGR",53.6422222222222,-122.929166666667,860
4058,"MGR",53.8805555555556,-122.125,760
4059,"BSH",51.5194444444444,-117.22,820
4060,"MGR",53.8805555555556,-122.125,760
4061,"NCH",53.0361111111111,-122.011388888889,1050
4062,"MGR",53.6422222222222,-122.929166666667,860
4063,"MGR",53.7169444444444,-122.466388888889,900
4064,"HH",56.0333333333333,-122.083333333333,725
4065,"CT",51.9680555555556,-121.165277777778,980
4066,"CT",52.1833333333333,-121.5,1000
4067,"MGR",53.6419444444444,-122.928888888889,860
4068,"MGR",53.6422222222222,-122.929166666667,860
4069,"MGR",53.7222222222222,-121.75,800
4070,"CP",55.6166666666667,-126.1,700
4071,"NCH",53.4255555555556,-122.4975,820
4072,"MGR",53.5944444444444,-122.496388888889,980
4074,"CP",55.6166666666667,-126.080555555556,750
4075,"CP",55.1144444444444,-125.615555555556,720
4076,"NCH",53.4,-122.466666666667,880
4079,"CP",55.6166666666667,-126.1,700
4080,"CP",55.6166666666667,-126.1,700
4081,"MGR",53.5886111111111,-122.118888888889,853
4083,"NCH",53.4,-122.466666666667,880
4084,"CP",55.1144444444444,-125.615555555556,720
4085,"CP",55.1144444444444,-125.615555555556,720
4086,"MGR",53.5944444444444,-122.496388888889,980
4087,"CP",55.1144444444444,-125.615555555556,720
4088,"MGR",53.8508333333333,-122.016666666667,780
4089,"MGR",53.5944444444444,-122.496388888889,980
4090,"NCH",53.4,-122.466666666667,880
4091,"MGR",53.8508333333333,-122.016666666667,780
4092,"BLK",53.8166666666667,-126.633333333333,920
4093,"BLK",53.8166666666667,-126.633333333333,920
4094,"CP",55.6166666666667,-126.1,700
4095,"MGR",53.8719444444444,-122.266666666667,770
4097,"BLK",54.1944444444444,-126.848611111111,686
4098,"BLK",54.1944444444444,-126.848611111111,686
4099,"MGR",53.4344444444444,-121.993333333333,945
4100,"MGR",53.6619444444444,-122.168611111111,840
4101,"MGR",53.5886111111111,-122.118888888889,853
4102,"CP",55.6166666666667,-122.1,700
4103,"MGR",53.6416666666667,-122.929166666667,860
4104,"MGR",53.6419444444444,-122.928888888889,860
4105,"NCH",53.9302777777778,-124.637222222222,780
4106,"MGR",53.6419444444444,-122.928888888889,860
4107,"MGR",53.6419444444444,-122.928888888889,860
4108,"NCH",53.9811111111111,-124.511666666667,735
4109,"MGR",53.8833333333333,-122.163888888889,760
4110,"MGR",53.6416666666667,-122.929166666667,860
4111,"CT",51.9680555555556,-121.165277777778,980
4112,"MGR",53.6419444444444,-122.928888888889,860
4113,"CHL",53.0416666666667,-123.266666666667,1340
4114,"CT",51.9744444444444,-121.163888888889,980
4115,"BSH",51.5138888888889,-117.208333333333,780
4116,"MGR",53.8805555555556,-122.125,760
4117,"MGR",53.6413888888889,-122.928888888889,860
4118,"MGR",53.6413888888889,-122.928888888889,860
4119,"MGR",53.6416666666667,-122.929166666667,860
4120,"CP",54.5666666666667,-124.123333333333,756
4121,"FIN",55.2972222222222,-123.058333333333,760
4122,"MGR",53.705,-122.219166666667,840
4123,"CP",55.6166666666667,-126.1,700
4127,"CT",51.9758333333333,-121.165833333333,960
4128,"CHL",53.0416666666667,-123.266666666667,1340
4129,"MGR",53.6413888888889,-122.928888888889,860
4130,"NCH",53.945,-124.565277777778,750
4131,"MGR",53.8833333333333,-122.163888888889,760
4132,"MGR",53.8833333333333,-122.163888888889,760
4133,"MGR",53.8805555555556,-122.2,760
4134,"CP",54.4166666666667,-124.666666666667,915
4135,"CP",54.45,-123.416666666667,840
4136,"CP",54.45,-123.416666666667,840
4137,"CP",54.45,-123.416666666667,840
4141,"CP",54.45,-123.966666666667,840
4142,"CP",54.4166666666667,-124.666666666667,915
4143,"NCH",53.945,-124.565277777778,750
4144,"MGR",53.8805555555556,-122.125,760
4145,"CP",54.4166666666667,-124.666666666667,915
4146,"MGR",53.6413888888889,-122.928888888889,860
4147,"NCH",53.945,-124.565277777778,750
4148,"CP",54.4166666666667,-124.666666666667,915
4149,"CHL",53.0416666666667,-123.266666666667,1340
4150,"MGR",54.4333333333333,-122.7,760
4151,"CHL",53.0416666666667,-123.266666666667,1340
4152,"MGR",53.8805555555556,-122.125,760
4153,"CHL",53.0416666666667,-123.266666666667,1340
4154,"MGR",53.8805555555556,-122.2,760
4155,"MGR",53.6413888888889,-122.928888888889,860
4156,"CT",51.9680555555556,-121.165277777778,980
4157,"MGR",53.8805555555556,-122.125,760
4158,"NCH",54.2166666666667,-124.3,880
4159,"NCH",54.2333333333333,-124.173611111111,835
4160,"MGR",53.8805555555556,-122.2,760
4161,"NCH",54.2166666666667,-124.3,880
4162,"MGR",53.6419444444444,-122.928888888889,860
4163,"CT",51.9744444444444,-121.163888888889,980
4164,"NCH",54.2333333333333,-124.173611111111,835
4165,"MGR",53.8805555555556,-122.125,760
4166,"NCH",54.2333333333333,-124.173611111111,835
4167,"CHL",52.9827777777778,-123.095833333333,1050
4168,"MGR",53.8805555555556,-122.125,760
4169,"MGR",53.8805555555556,-122.2,760
4170,"NCH",54.2333333333333,-124.173611111111,835
4171,"NCH",54.2333333333333,-124.173611111111,835
4172,"NCH",54.2333333333333,-124.173611111111,835
4173,"MGR",53.8805555555556,-122.2,760
4174,"MGR",53.6602777777778,-122.421944444444,1006
4175,"MGR",53.8508333333333,-122.016666666667,780
4176,"MGR",53.5944444444444,-122.496388888889,980
4177,"NCH",53.1430555555556,-122.143055555556,960
4178,"MGR",53.6602777777778,-122.421944444444,1006
4179,"MGR",53.6347222222222,-122.081944444444,914
4180,"NCH",53.0625,-122.133333333333,880
4181,"NCH",53.4444444444444,-122.502777777778,820
4182,"MGR",53.6602777777778,-122.421944444444,1006
4183,"NCH",53.075,-122.155555555556,880
4184,"MGR",53.5644444444444,-122.5,950
4185,"MGR",53.7444444444444,-122.188055555556,830
4186,"NCH",53.075,-122.155555555556,880
4187,"MGR",53.6347222222222,-122.081944444444,914
4188,"NCH",53.2947222222222,-122.458611111111,773
4189,"QL",53.3427777777778,-122.085833333333,962
4190,"MGR",53.6602777777778,-122.421944444444,1006
4191,"MGR",53.705,-122.219166666667,840
4192,"MGR",53.6602777777778,-122.421944444444,1006
4193,"MGR",53.6602777777778,-122.421944444444,1006
4194,"MGR",53.075,-122.155555555556,880
4195,"MGR",53.8816666666667,-122.278055555556,760
4196,"MGR",53.6416666666667,-122.929166666667,860
4197,"MGR",53.7222222222222,-121.75,800
4198,"MGR",53.8805555555556,-122.125,760
4199,"BSH",51.5155555555556,-117.209722222222,800
4200,"CHL",52.9833333333333,-123.096666666667,1070
4201,"MGR",53.6413888888889,-122.928888888889,860
4202,"CT",51.9744444444444,-121.163888888889,980
4203,"MGR",53.7169444444444,-122.466388888889,900
4204,"CT",52.1530555555556,-121.361666666667,1075
4205,"CT",52.1833333333333,-121.5,1000
4206,"MGR",53.8805555555556,-122.2,760
4207,"MGR",53.8805555555556,-122.125,760
4208,"NCH",53.1333333333333,-122.15,860
4209,"MGR",53.7166666666667,-122.2,823
4210,"MGR",53.75,-122.283333333333,868
4211,"MGR",53.8333333333333,-121.933333333333,762
4212,"MGR",53.8833333333333,-122.266666666667,807
4213,"NCH",53.0833333333333,-122.15,853
4214,"MGR",54.25,-121.516666666667,762
4215,"MGR",53.75,-122.283333333333,868
4216,"CP",55.1,-125.6,747
4217,"NCH",53.3666666666667,-122.25,884
4218,"MGR",53.7166666666667,-122.2,823
4219,"NCH",53.4,-122.466666666667,823
4220,"MGR",53.6,-122.5,1067
4221,"NCH",53.3666666666667,-122.25,884
4222,"NCH",53.1,-122.15,853
4223,"MGR",53.85,-122.016666666667,823
4224,"MGR",53.6166666666667,-122.6,823
4225,"NCH",53.45,-122.5,792
4226,"MGR",54.25,-121.516666666667,762
4227,"NCH",53.1833333333333,-122.116666666667,945
4228,"CP",55.1,-125.6,747
4229,"BLK",54.1833333333333,-126.55,884
4230,"NCH",53.0833333333333,-122.15,853
4231,"MGR",53.7666666666667,-122.166666666667,823
4232,"NCH",53.45,-122.5,792
4241,"NCH",53.0833333333333,-122.15,853
4242,"MGR",53.6,-122.5,1067
4243,"MGR",53.75,-122.283333333333,868
4244,"MGR",53.8333333333333,-122.233333333333,762
4245,"NCH",53.1833333333333,-122.116666666667,945
4246,"NCH",53.0833333333333,-122.15,853
4247,"MGR",53.7166666666667,-122.2,823
4248,"MGR",53.6166666666667,-122.866666666667,850
4249,"NCH",53.0833333333333,-122.15,853
4250,"MRB",53.8166666666667,-121.783333333333,792
4251,"NCH",53.3,-122.466666666667,762
4252,"MGR",53.7166666666667,-121.75,792
4253,"NCH",53.0833333333333,-122.15,853
4254,"CHL",53.0333333333333,-123.266666666667,1300
4261,"MGR",53.6422222222222,-122.929166666667,860
4262,"MGR",53.8805555555556,-122.125,760
4263,"CT",52.1833333333333,-121.5,1000
4264,"MGR",53.6419444444444,-122.928888888889,860
4265,"MGR",53.6419444444444,-122.928888888889,860
4266,"MGR",53.6422222222222,-122.929166666667,860
4267,"MGR",53.5944444444444,-122.496388888889,980
4268,"NCH",53.33,-122.391944444444,900
4269,"MGR",53.5944444444444,-122.496388888889,980
4270,"MGR",53.8508333333333,-122.016666666667,780
4271,"MGR",53.705,-122.219166666667,840
4272,"MGR",53.7222222222222,-121.75,800
4273,"CT",51.9680555555556,-121.165277777778,980
4274,"CT",52.1833333333333,-121.5,1000
4275,"MGR",53.6347222222222,-122.081944444444,914
4276,"NCH",53.2947222222222,-122.458611111111,773
4277,"MGR",53.8508333333333,-122.016666666667,780
4278,"MGR",53.6619444444444,-122.168611111111,840
4279,"NCH",53.4444444444444,-122.505555555556,820
4280,"MGR",53.6422222222222,-122.929166666667,860
4281,"MGR",53.7169444444444,-122.466388888889,900
4282,"MGR",53.6422222222222,-122.929166666667,860
4283,"CT",51.9680555555556,-121.165277777778,980
4284,"CHL",52.9827777777778,-123.095833333333,1050
4285,"MGR",53.8833333333333,-122.163888888889,760
4286,"CHL",53.0416666666667,-123.266666666667,1340
4287,"CHL",52.9827777777778,-123.095833333333,1050
4288,"CT",51.9680555555556,-121.165277777778,980
4289,"",NA,NA,NA
4290,"",NA,NA,NA
4291,"",NA,NA,NA
4292,"",NA,NA,NA
4293,"",NA,NA,NA
4294,"",NA,NA,NA
4295,"",NA,NA,NA
4296,"",NA,NA,NA
4297,"",NA,NA,NA
4298,"",NA,NA,NA
4301,"CP",55.1,-125.6,747
4302,"MGR",53.6166666666667,-122.866666666667,850
4303,"CHL",53.0166666666667,-123.166666666667,1050
4304,"MGR",53.6333333333333,-122.9,850
4305,"MGR",53.6166666666667,-122.85,850
4306,"CT",51.95,-121.183333333333,900
4307,"CT",51.9666666666667,-121.2,900
4308,"MGR",53.8833333333333,-122.133333333333,725
4309,"SA",50.6833333333333,-119.216666666667,850
4310,"MGR",53.6166666666667,-122.866666666667,850
4311,"CHL",53.0166666666667,-123.166666666667,1050
4312,"MGR",53.6,-122.85,850
4313,"MGR",53.6166666666667,-122.883333333333,850
4314,"MGR",53.6166666666667,-122.866666666667,850
4315,"CHL",52.9827777777778,-123.095833333333,1050
4316,"NCH",53.9302777777778,-124.637222222222,780
4317,"SA",50.6861111111111,-119.176388888889,920
4318,"MGR",53.6402777777778,-122.927777777778,860
4319,"NCH",53.9405555555556,-124.584722222222,763
4320,"BSH",51.5194444444444,-117.22,820
4321,"BSH",51.5155555555556,-117.209722222222,800
4322,"SA",50.6888888888889,-119.177777777778,910
4323,"BSH",51.5155555555556,-117.209722222222,800
4324,"NCH",53.945,-124.565277777778,750
4325,"MGR",52.8805555555556,-122.125,760
4326,"BSH",51.5155555555556,-117.209722222222,800
4327,"CT",51.9744444444444,-121.163888888889,980
4328,"MGR",53.5944444444444,-122.496388888889,980
4329,"MGR",53.8508333333333,-122.016666666667,700
4331,"NCH",53.9666666666667,-124.533333333333,750
4332,"CP",54.6666666666667,-124.15,808
4333,"CP",54.4166666666667,-124.666666666667,975
4334,"MGR",53.8833333333333,-122.2,725
4335,"NCH",54.2333333333333,-124.166666666667,700
4336,"MGR",53.7363888888889,-122.178611111111,900
4337,"NCH",53.9302777777778,-124.637222222222,780
4338,"CHL",52.9827777777778,-123.095833333333,1050
4339,"CP",54.6611111111111,-124.147222222222,810
4340,"CP",54.6611111111111,-124.147222222222,810
4341,"CP",55.6166666666667,-126.1,700
4342,"NCH",53.945,-124.565277777778,750
4343,"NCH",54.2333333333333,-124.173611111111,835
4344,"MGR",53.6413888888889,-122.928888888889,860
4345,"CP",54.5666666666667,-124.123333333333,756
4346,"CHL",53.0416666666667,-123.266666666667,1340
4349,"TOD",50.9666666666667,-120.35,1260
4350,"TOD",50.7333333333333,-119.483333333333,1554
4351,"TOA",50.4,-120.133333333333,1215
4352,"TOA",50.3666666666667,-119.983333333333,1130
4353,"TOD",51.5,-119.75,1300
4354,"TOD",50.9,-120.083333333333,1509
4355,"TOD",49.9666666666667,-119.133333333333,1423
4356,"TOD",50.9,-120.066666666667,1415
4357,"TOD",49.9833333333333,-119.25,1402
4358,"TOA",50.4166666666667,-119.583333333333,1432
4359,"TOA",50.3666666666667,-120.116666666667,1290
4360,"TOD",50.9666666666667,-120.35,1260
4361,"TOD",50.9666666666667,-120.35,1260
4362,"TOD",50.9,-120.066666666667,1415
4363,"SA",49.95,-118.216666666667,675
4364,"SA",49.95,-118.216666666667,675
4365,"SA",50.6833333333333,-119.2,960
4366,"TOD",51.5,-119.75,1120
4367,"TOD",50.9833333333333,-120.3,1075
4368,"TOD",50.9833333333333,-120.3,1075
4369,"SA",50.6833333333333,-119.2,960
4370,"SA",49.9333333333333,-118.216666666667,675
4371,"EK",50.45,-115.633333333333,1075
4372,"TOD",50.6333333333333,-119.516666666667,800
4373,"SA",50.6833333333333,-119.2,960
4374,"BSH",51.55,-117.2,925
4375,"TOD",50.2,-120.216666666667,1000
4376,"TOD",50.9833333333333,-120.3,1075
4377,"TOD",50.6333333333333,-119.583333333333,1000
4381,"",NA,NA,NA
4382,"",NA,NA,NA
4383,"",NA,NA,NA
4384,"",NA,NA,NA
4385,"",NA,NA,NA
4386,"",NA,NA,NA
4387,"",NA,NA,NA
4388,"",NA,NA,NA
4389,"",NA,NA,NA
4390,"",NA,NA,NA
4400,"MGR",53.7,-122.183333333333,823
4401,"MIC",53.7333333333333,-122.183333333333,914
4402,"NCH",53.4166666666667,-122.483333333333,823
4403,"NCH",53.45,-122.5,792
4404,"MGR",53.7166666666667,-122.2,823
4405,"NCH",53.2833333333333,-122.383333333333,914
4406,"MGR",53.6666666666667,-122.166666666667,823
4407,"NCH",53.4166666666667,-122.533333333333,762
4408,"NCH",53.4166666666667,-122.5,823
4409,"CT",51.95,-121.183333333333,900
4410,"MGR",53.8816666666667,-122.278055555556,760
4411,"MGR",53.8336111111111,-121.922777777778,750
4412,"MGR",53.6783333333333,-122.1775,820
4413,"MGR",53.4227777777778,-122.499444444444,800
4414,"MGR",53.7383333333333,-122.360555555556,840
4415,"MGR",53.7363888888889,-122.178611111111,900
4416,"MGR",53.7505555555556,-122.378333333333,815
4417,"NCH",53.0547222222222,-122.034722222222,1030
4418,"CP",55.6333333333333,-126.116666666667,914
4419,"MGR",53.3833333333333,-122.116666666667,853
4420,"NCH",53.4166666666667,-122.483333333333,823
4421,"CP",54.7544444444444,-123.497222222222,900
4422,"MGR",53.8819444444444,-122.168055555556,760
4423,"NCH",53.1791666666667,-122.095833333333,1045
4424,"TOD",49.2166666666667,-118.916666666667,755
4425,"SA",50.1666666666667,-118.916666666667,850
4426,"SA",50.7,-119.183333333333,675
4427,"SA",50.6833333333333,-119.216666666667,960
4428,"SA",49.9333333333333,-118.216666666667,675
4429,"SA",50.7,-119.2,960
4430,"WK",49.95,-118.216666666667,675
4431,"SA",50.6833333333333,-119.216666666667,960
4432,"SA",50.6833333333333,-119.216666666667,960
4433,"TOD",50.7166666666667,-119.45,1650
4434,"TOD",50.9,-120.066666666667,1415
4435,"TOD",50.7333333333333,-119.483333333333,1554
4436,"TOA",50.4666666666667,-119.933333333333,1493
4437,"TOD",49.4666666666667,-119.4,1280
4438,"TOA",50.3666666666667,-119.983333333333,1130
4439,"SA",50.6333333333333,-119.3,1290
4440,"SA",50.6666666666667,-119.266666666667,850
4501,"SA",50.3166666666667,-120.733333333333,910
4502,"SA",51.1666666666667,-119.533333333333,700
4503,"WK",53.7666666666667,-122.733333333333,625
4504,"SA",50.6833333333333,-119.183333333333,925
4505,"SA",50.7666666666667,-119.483333333333,610
4506,"SA",50.95,-119.533333333333,1030
4507,"SA",50.7666666666667,-119.466666666667,650
4508,"SA",50.6666666666667,-119.266666666667,850
4509,"BSH",51.5333333333333,-117.216666666667,925
4510,"EK",50.45,-115.633333333333,1075
4511,"EK",50.5833333333333,-116.466666666667,1010
4512,"BSH",51.5166666666667,-117.216666666667,840
4513,"SA",50.6666666666667,-119.283333333333,750
4514,"SA",51.15,-119.533333333333,670
4515,"BSH",51.5166666666667,-117.216666666667,840
4516,"SA",50.6833333333333,-119.216666666667,960
4517,"SA",50.6833333333333,-119.216666666667,850
4518,"SA",50.6833333333333,-119.183333333333,925
4519,"WK",53.7666666666667,-122.733333333333,625
4520,"SA",50.6666666666667,-119.266666666667,850
4521,"SA",50.7666666666667,-119.466666666667,650
4522,"SA",50.7,-119.2,960
4523,"SA",50.6833333333333,-119.183333333333,925
4524,"WK",53.7666666666667,-122.733333333333,625
4525,"WK",53.7666666666667,-122.733333333333,625
4526,"SA",50.6666666666667,-119.3,900
4527,"SA",50.6666666666667,-119.266666666667,850
4528,"TOD",50.8166666666667,-120.3,1075
4529,"SA",50.7666666666667,-119.466666666667,650
4530,"BSH",51.3666666666667,-117.216666666667,925
4531,"SA",50.6666666666667,-119.266666666667,850
4532,"SA",50.6666666666667,-119.283333333333,750
4533,"SA",50.6666666666667,-119.3,600
4534,"SA",51.15,-119.55,580
4535,"EK",50.8833333333333,-116.466666666667,1010
4536,"EK",50.5833333333333,-115.783333333333,1075
4537,"SA",50.6666666666667,-119.266666666667,850
4538,"CT",52.1833333333333,-121.5,1000
4539,"SA",50.6666666666667,-119.3,600
4540,"SA",51.15,-119.533333333333,670
4541,"SA",50.6333333333333,-119.3,1290
4542,"EK",50.8166666666667,-116.416666666667,1150
4543,"SA",49.9166666666667,-119.066666666667,1290
4544,"SA",50.95,-119.516666666667,1020
4545,"EK",50.45,-115.633333333333,1075
4546,"EK",50.5833333333333,-115.783333333333,1075
4547,"EK",51.0333333333333,-116.683333333333,1350
4548,"SA",50.25,-120.05,1150
4549,"TOD",50.3333333333333,-119.116666666667,1125
4550,"EK",50.8833333333333,-116.466666666667,1010
4662,"TOD",50.9,-120.066666666667,1415
4700,"WK",49.3,-117.933333333333,1200
4701,"TOA",50.3166666666667,-120.5,1510
4702,"TOD",50.75,-119.483333333333,1158
4703,"SA",50.1,-118.866666666667,1200
4704,"SA",51.75,-121.516666666667,1140
4705,"EK",50.8166666666667,-116.416666666667,1150
4706,"EK",50.45,-115.633333333333,1075
4707,"TOD",50.9833333333333,-120.3,1075
4708,"SA",50.95,-119.55,1220
4709,"WK",49.3,-117.933333333333,1200
4710,"SA",50.1666666666667,-118.583333333333,1265
4711,"SA",50.95,-119.533333333333,1030
4712,"SA",50.6333333333333,-119.3,1290
4713,"SA",50.75,-119.483333333333,1158
4714,"SA",50.95,-119.55,1220
4715,"EK",50.45,-115.633333333333,1075
4716,"EK",50.45,-115.633333333333,1075
4717,"EK",50.8833333333333,-116.466666666667,1010
4718,"EK",50.8833333333333,-116.466666666667,1010
4719,"WK",49.6166666666667,-116.133333333333,1005
4720,"EK",49.6333333333333,-116.05,1000
4721,"SA",50.95,-119.516666666667,1020
4722,"SA",50.6333333333333,-119.3,1290
4723,"SA",51.1666666666667,-119.516666666667,900
4724,"SA",50.6666666666667,-119.3,900
4725,"SA",50.6833333333333,-119.183333333333,925
4726,"SA",51.1666666666667,-119.516666666667,900
4727,"SA",50.6333333333333,-119.3,1290
4728,"SA",50.6833333333333,-119.183333333333,925
4729,"EK",50.95,-119.55,1220
4730,"SA",50.95,-119.516666666667,1020
4731,"SA",50.6833333333333,-119.2,960
4732,"EK",50.45,-115.633333333333,1075
4733,"TOA",50.2166666666667,-120.233333333333,1040
4734,"TOD",50.3333333333333,-119.116666666667,1125
4735,"EK",50.5833333333333,-115.783333333333,1075
4736,"TOD",50.3333333333333,-119.116666666667,1125
4737,"SA",50.6833333333333,-119.216666666667,960
4738,"SA",50.4333333333333,-118.883333333333,1006
4739,"SA",50.8166666666667,-119.216666666667,920
5001,"SA",50.45,-118.9,1158
5002,"BSH",51.5166666666667,-117.183333333333,945
5003,"WK",49.1833333333333,-117.583333333333,998
5004,"SA",51.1166666666667,-118.183333333333,861
5005,"BSH",51.5166666666667,-117.183333333333,945
5006,"WK",49.1833333333333,-117.583333333333,998
5007,"SA",49.9333333333333,-118.383333333333,888
5008,"SA",49.9333333333333,-118.383333333333,888
5009,"WK",49.1833333333333,-117.583333333333,998
7706,"SA",50.9,-118.383333333333,1116
7707,"SA",50.8333333333333,-119.766666666667,918
7708,"SA",50.0833333333333,-118.95,1028
7713,"SA",50,-117.016666666667,1086
7714,"SA",49.95,-118.383333333333,888
8804,"SA",49.5333333333333,-117.883333333333,789
8805,"SA",49.95,-118.383333333333,888
8808,"SA",50,-117.016666666667,1086
9413,"",NA,NA,NA
9421,"",NA,NA,NA
9425,"",NA,NA,NA
9426,"",NA,NA,NA
9430,"",NA,NA,NA
9431,"",NA,NA,NA
9908,"",NA,NA,NA
9918,"",NA,NA,NA
9922,"",NA,NA,NA
9933,"SA",49.1833333333333,-117.583333333333,998
9949,"SA",50.7,-119.183333333333,777
9959,"SA",50.7,-119.183333333333,777
9975,"SA",50.9666666666667,-120.333333333333,1059
9977,"SA",50.9666666666667,-120.333333333333,1059
9981,"NCH",53.65,-122.966666666667,823
9987,"NCH",53.65,-122.966666666667,823
9991,"NCH",53.65,-122.966666666667,823
9993,"NCH",53.65,-122.966666666667,823
16121,"",NA,NA,0
16122,"",NA,NA,0
16123,"",NA,NA,0
16124,"",NA,NA,0
16125,"",NA,NA,0
16126,"",NA,NA,0
16127,"",NA,NA,0
16281,"",NA,NA,0
16282,"",NA,NA,0
16283,"",NA,NA,0
16284,"",NA,NA,0
16291,"",NA,NA,0
16292,"",NA,NA,0
16293,"",NA,NA,0
16321,"",NA,NA,0
16322,"",NA,NA,0
16323,"",NA,NA,0
16324,"",NA,NA,0
16371,"",NA,NA,0
16372,"",NA,NA,0
16373,"",NA,NA,0
16374,"",NA,NA,0
16391,"",NA,NA,0
16392,"",NA,NA,0
16393,"",NA,NA,0
16394,"",NA,NA,0
16411,"",NA,NA,0
16412,"",NA,NA,0
16413,"",NA,NA,0
16414,"",NA,NA,0
16415,"",NA,NA,0
16416,"",NA,NA,0
16571,"",NA,NA,0
16572,"",NA,NA,0
16573,"",NA,NA,0
16621,"",NA,NA,0
16622,"",NA,NA,0
16623,"",NA,NA,0
16651,"",NA,NA,0
16652,"",NA,NA,0
16653,"",NA,NA,0
16661,"",NA,NA,0
16662,"",NA,NA,0
16663,"",NA,NA,0
16664,"",NA,NA,0
16791,"",NA,NA,0
16792,"",NA,NA,0
16793,"",NA,NA,0
16794,"",NA,NA,NA
16795,"",NA,NA,NA
16796,"",NA,NA,NA
16811,"",NA,NA,NA
16812,"",NA,NA,NA
16813,"",NA,NA,NA
16971,"",NA,NA,NA
16972,"",NA,NA,NA
16973,"",NA,NA,NA
17281,"",NA,NA,0
17282,"",NA,NA,0
17283,"",NA,NA,0
17284,"",NA,NA,0
17285,"",NA,NA,0
17286,"",NA,NA,0
17291,"",NA,NA,0
17292,"",NA,NA,0
17293,"",NA,NA,0
17294,"",NA,NA,0
17295,"",NA,NA,0
17296,"",NA,NA,0
17297,"",NA,NA,0
17301,"",NA,NA,0
17302,"",NA,NA,0
17303,"",NA,NA,0
17321,"",NA,NA,0
17322,"",NA,NA,0
17323,"",NA,NA,0
17341,"",NA,NA,0
17342,"",NA,NA,0
17343,"",NA,NA,0
17361,"",NA,NA,0
17362,"",NA,NA,0
17363,"",NA,NA,0
17401,"",NA,NA,0
17402,"",NA,NA,0
17403,"",NA,NA,0
17421,"",NA,NA,0
17422,"",NA,NA,0
17423,"",NA,NA,0
17431,"",NA,NA,0
17432,"",NA,NA,0
17433,"",NA,NA,0
17434,"",NA,NA,0
17435,"",NA,NA,0
17436,"",NA,NA,0
17437,"",NA,NA,0
17438,"",NA,NA,0
17441,"",NA,NA,0
17442,"",NA,NA,0
17443,"",NA,NA,0
17444,"",NA,NA,0
17445,"",NA,NA,0
17446,"",NA,NA,0
17447,"",NA,NA,0
17451,"",NA,NA,0
17452,"",NA,NA,0
17453,"",NA,NA,0
17481,"",NA,NA,0
17482,"",NA,NA,0
17483,"",NA,NA,0
17484,"",NA,NA,0
17485,"",NA,NA,0
17486,"",NA,NA,0
17691,"",NA,NA,0
17692,"",NA,NA,0
17693,"",NA,NA,0
17694,"",NA,NA,NA
17695,"",NA,NA,NA
17696,"",NA,NA,NA
17911,"",NA,NA,0
17912,"",NA,NA,0
17913,"",NA,NA,0
18111,"",NA,NA,0
18112,"",NA,NA,0
18113,"",NA,NA,0
18141,"",NA,NA,0
18142,"",NA,NA,0
18143,"",NA,NA,0
18151,"",NA,NA,0
18152,"",NA,NA,0
18153,"",NA,NA,0
